0.000,41.000,600.000,467.000,416.000,439.000,39.000,321.000,459.000,69.000,531.000,250.000,62.000,17.000,91.000,10.000,443.944,319.558,12.589,12.065,4.230
0.000,4.000,600.000,159.000,171.000,561.000,24.000,281.000,446.000,66.000,85.000,446.000,70.000,44.000,478.000,16.000,490.441,117.183,15.081,6.572,1.449
0.000,390.000,600.000,401.000,237.000,379.000,14.000,314.000,184.000,17.000,224.000,99.000,71.000,497.000,194.000,25.000,458.995,442.862,13.321,8.502,-0.899
0.000,189.000,600.000,97.000,40.000,529.000,40.000,240.000,482.000,63.000,465.000,517.000,39.000,542.000,77.000,44.000,498.490,182.320,12.883,9.726,-1.398
0.000,238.000,600.000,326.000,232.000,215.000,22.000,81.000,290.000,73.000,311.000,334.000,61.000,378.000,299.000,60.000,426.422,309.968,16.188,9.100,0.830
0.000,507.000,600.000,419.000,204.000,86.000,59.000,475.000,81.000,57.000,169.000,180.000,38.000,146.000,135.000,67.000,347.097,488.593,15.985,7.305,-0.008
0.000,572.000,600.000,429.000,384.000,69.000,58.000,125.000,213.000,30.000,193.000,293.000,67.000,338.000,139.000,70.000,452.548,421.878,14.007,8.445,-2.328
0.000,0.000,600.000,453.000,510.000,499.000,68.000,272.000,111.000,64.000,314.000,468.000,20.000,212.000,478.000,41.000,469.512,342.551,12.543,10.339,3.216
0.000,185.000,600.000,316.000,312.000,412.000,46.000,513.000,305.000,25.000,500.000,301.000,10.000,372.000,381.000,65.000,370.166,293.813,14.171,10.901,1.416
0.000,449.000,600.000,215.000,380.000,278.000,10.000,142.000,482.000,71.000,331.000,465.000,28.000,398.000,284.000,50.000,387.549,250.762,14.840,8.221,-2.522
0.000,428.000,600.000,366.000,241.000,471.000,25.000,59.000,512.000,52.000,472.000,156.000,71.000,143.000,380.000,20.000,433.017,293.462,13.468,11.149,0.859
0.000,451.000,600.000,510.000,238.000,204.000,39.000,168.000,525.000,41.000,479.000,196.000,20.000,74.000,453.000,55.000,439.212,423.442,13.844,8.836,0.831
0.000,361.000,600.000,460.000,530.000,532.000,63.000,347.000,448.000,40.000,142.000,109.000,69.000,452.000,270.000,23.000,446.317,415.613,12.504,8.500,3.002
0.000,458.000,600.000,213.000,379.000,101.000,22.000,493.000,202.000,67.000,405.000,441.000,67.000,35.000,284.000,17.000,466.962,305.695,11.837,7.729,-2.977
0.000,371.000,600.000,5.000,388.000,422.000,57.000,432.000,501.000,46.000,37.000,158.000,28.000,372.000,241.000,45.000,471.524,119.775,13.093,10.710,-3.379
0.000,105.000,600.000,61.000,464.000,548.000,34.000,366.000,224.000,31.000,516.000,531.000,55.000,524.000,580.000,14.000,423.037,2.764,14.451,4.917,-0.308
0.000,495.000,600.000,109.000,233.000,319.000,15.000,481.000,202.000,58.000,122.000,116.000,23.000,480.000,177.000,31.000,435.298,230.802,13.045,12.390,-1.999
0.000,275.000,600.000,104.000,295.000,436.000,70.000,119.000,398.000,58.000,68.000,307.000,42.000,244.000,152.000,56.000,351.761,114.060,15.057,8.510,-1.688
0.000,409.000,600.000,121.000,532.000,66.000,50.000,126.000,393.000,38.000,316.000,497.000,56.000,181.000,488.000,70.000,423.885,189.149,14.771,10.490,-1.939
0.000,81.000,600.000,181.000,301.000,176.000,30.000,473.000,206.000,63.000,273.000,95.000,58.000,482.000,111.000,61.000,467.795,270.915,13.505,11.255,0.576
0.000,222.000,600.000,123.000,383.000,347.000,50.000,184.000,287.000,48.000,112.000,163.000,21.000,97.000,559.000,22.000,439.157,281.369,14.390,11.833,-1.934
0.000,253.000,600.000,193.000,548.000,461.000,30.000,543.000,541.000,17.000,394.000,366.000,48.000,126.000,376.000,30.000,418.478,244.415,13.443,6.432,-0.945
0.000,331.000,600.000,226.000,250.000,528.000,34.000,493.000,166.000,58.000,271.000,552.000,41.000,147.000,434.000,57.000,449.632,234.064,14.229,4.923,-1.851
0.000,482.000,600.000,304.000,96.000,136.000,61.000,327.000,135.000,60.000,194.000,519.000,43.000,48.000,435.000,38.000,368.145,294.339,14.710,12.374,-2.312
0.000,109.000,600.000,537.000,536.000,186.000,63.000,570.000,157.000,19.000,268.000,563.000,19.000,278.000,356.000,16.000,329.179,381.317,12.479,12.405,3.609
0.000,573.000,600.000,220.000,62.000,375.000,38.000,103.000,72.000,44.000,95.000,167.000,28.000,87.000,190.000,46.000,415.819,314.951,13.072,10.535,-3.468
0.000,463.000,600.000,574.000,435.000,271.000,13.000,59.000,79.000,30.000,206.000,332.000,55.000,249.000,297.000,45.000,425.374,551.149,15.323,5.103,1.139
0.000,47.000,600.000,252.000,241.000,199.000,48.000,216.000,245.000,37.000,389.000,449.000,59.000,76.000,109.000,41.000,436.079,190.511,14.797,9.820,2.218
0.000,486.000,600.000,301.000,332.000,410.000,44.000,382.000,55.000,53.000,284.000,165.000,34.000,483.000,56.000,35.000,394.961,379.968,14.925,10.838,-1.311
0.000,101.000,600.000,15.000,331.000,342.000,68.000,67.000,300.000,43.000,238.000,421.000,42.000,203.000,283.000,61.000,465.034,69.907,13.748,8.235,-0.451
0.000,399.000,600.000,334.000,92.000,391.000,35.000,128.000,497.000,30.000,64.000,96.000,29.000,533.000,143.000,27.000,324.870,394.189,16.242,9.615,-1.094
0.000,105.000,600.000,288.000,482.000,447.000,49.000,188.000,241.000,28.000,279.000,542.000,34.000,434.000,317.000,36.000,480.109,231.214,14.256,7.023,2.297
0.000,552.000,600.000,474.000,396.000,55.000,16.000,511.000,125.000,35.000,457.000,380.000,19.000,434.000,287.000,36.000,427.826,379.427,14.154,11.847,0.099
0.000,182.000,600.000,330.000,57.000,226.000,52.000,425.000,425.000,66.000,409.000,251.000,14.000,65.000,302.000,60.000,417.768,338.776,13.542,11.037,1.212
0.000,147.000,600.000,125.000,353.000,342.000,52.000,555.000,521.000,40.000,494.000,164.000,71.000,370.000,528.000,44.000,388.741,165.940,14.442,8.487,0.786
0.000,201.000,600.000,440.000,129.000,200.000,67.000,222.000,332.000,63.000,155.000,269.000,60.000,552.000,327.000,17.000,437.820,387.582,12.463,11.751,2.196
0.000,474.000,600.000,302.000,156.000,392.000,12.000,209.000,68.000,16.000,137.000,190.000,16.000,303.000,251.000,52.000,396.358,236.277,15.311,12.013,-0.376
0.000,442.000,600.000,96.000,355.000,212.000,21.000,151.000,444.000,70.000,292.000,306.000,50.000,138.000,88.000,43.000,463.256,259.038,13.934,14.479,-2.550
0.000,149.000,600.000,330.000,158.000,230.000,37.000,442.000,412.000,28.000,207.000,365.000,62.000,248.000,192.000,30.000,276.221,282.375,16.101,11.456,1.739
0.000,144.000,600.000,569.000,328.000,459.000,20.000,182.000,149.000,71.000,336.000,452.000,46.000,293.000,495.000,57.000,398.658,365.962,12.917,12.634,3.517
0.000,257.000,600.000,29.000,56.000,360.000,17.000,540.000,228.000,30.000,166.000,537.000,61.000,284.000,86.000,56.000,470.463,152.227,12.859,11.090,-1.667
0.000,337.000,600.000,425.000,448.000,338.000,48.000,217.000,27.000,16.000,566.000,495.000,22.000,114.000,214.000,41.000,425.713,378.210,15.057,7.834,0.644
0.000,374.000,600.000,74.000,119.000,501.000,42.000,477.000,569.000,13.000,429.000,307.000,67.000,360.000,507.000,28.000,468.441,156.002,12.533,12.515,-2.160
0.000,579.000,600.000,167.000,514.000,203.000,28.000,148.000,131.000,50.000,134.000,413.000,29.000,156.000,556.000,28.000,401.111,230.985,12.867,10.599,-2.956
0.000,223.000,600.000,552.000,320.000,557.000,26.000,304.000,52.000,38.000,301.000,230.000,11.000,531.000,526.000,35.000,389.236,485.970,13.489,8.730,2.600
0.000,94.000,600.000,69.000,200.000,505.000,67.000,540.000,182.000,10.000,63.000,254.000,48.000,126.000,353.000,12.000,386.741,100.588,14.204,8.707,-0.743
0.000,358.000,600.000,496.000,268.000,151.000,31.000,80.000,179.000,39.000,234.000,114.000,20.000,367.000,501.000,38.000,406.928,394.861,14.202,10.649,2.085
0.000,291.000,600.000,473.000,524.000,316.000,58.000,241.000,71.000,63.000,259.000,210.000,37.000,125.000,180.000,39.000,440.784,413.163,13.823,8.553,0.218
0.000,573.000,600.000,443.000,93.000,432.000,67.000,401.000,284.000,23.000,577.000,238.000,10.000,145.000,186.000,42.000,399.555,461.685,15.230,6.147,-1.877
0.000,216.000,600.000,491.000,447.000,124.000,70.000,315.000,577.000,20.000,84.000,90.000,32.000,307.000,322.000,68.000,380.281,479.494,13.658,9.562,2.456
0.000,112.000,600.000,298.000,453.000,107.000,59.000,291.000,462.000,62.000,507.000,412.000,12.000,543.000,536.000,38.000,433.010,277.559,13.199,9.024,2.894
0.000,319.000,600.000,80.000,289.000,90.000,47.000,102.000,305.000,35.000,61.000,324.000,57.000,469.000,469.000,49.000,341.355,164.957,14.711,9.375,-2.902
0.000,71.000,600.000,269.000,115.000,441.000,18.000,229.000,363.000,50.000,523.000,562.000,11.000,301.000,504.000,58.000,391.981,209.955,16.008,4.231,2.448
0.000,328.000,600.000,540.000,208.000,76.000,67.000,174.000,206.000,66.000,405.000,142.000,42.000,56.000,268.000,34.000,480.252,501.527,14.947,7.572,2.817
0.000,282.000,600.000,463.000,246.000,86.000,72.000,286.000,75.000,55.000,391.000,173.000,65.000,175.000,78.000,17.000,451.834,456.735,15.276,8.240,1.518
0.000,594.000,600.000,561.000,373.000,514.000,43.000,83.000,355.000,52.000,377.000,407.000,17.000,322.000,119.000,69.000,425.886,518.398,14.372,7.661,0.969
0.000,427.000,600.000,250.000,273.000,145.000,11.000,236.000,229.000,12.000,306.000,503.000,59.000,506.000,185.000,61.000,499.286,290.257,12.527,8.272,-1.417
0.000,24.000,600.000,67.000,588.000,17.000,11.000,441.000,433.000,32.000,323.000,336.000,10.000,279.000,172.000,33.000,440.548,182.052,13.326,12.578,-1.438
0.000,280.000,600.000,398.000,102.000,205.000,17.000,447.000,480.000,43.000,182.000,269.000,39.000,228.000,270.000,33.000,430.977,339.266,14.496,11.084,0.766
0.000,257.000,600.000,84.000,212.000,395.000,29.000,337.000,320.000,52.000,185.000,327.000,48.000,20.000,363.000,11.000,289.176,70.782,16.146,7.663,-2.275
0.000,563.000,600.000,312.000,189.000,219.000,26.000,265.000,471.000,23.000,241.000,318.000,60.000,410.000,312.000,45.000,340.457,291.606,15.660,11.666,-1.998
0.000,485.000,600.000,490.000,105.000,505.000,17.000,258.000,494.000,21.000,237.000,155.000,10.000,243.000,103.000,51.000,440.997,479.460,14.055,8.438,0.783
0.000,64.000,600.000,114.000,287.000,198.000,38.000,319.000,243.000,12.000,186.000,260.000,32.000,416.000,565.000,34.000,452.336,171.279,14.745,6.572,1.428
0.000,444.000,600.000,233.000,161.000,134.000,21.000,187.000,161.000,18.000,45.000,287.000,12.000,123.000,160.000,37.000,462.115,319.855,14.048,10.542,-2.414
0.000,386.000,600.000,133.000,490.000,446.000,25.000,326.000,383.000,37.000,199.000,206.000,17.000,547.000,393.000,44.000,423.208,151.666,14.344,8.382,-2.612
0.000,223.000,600.000,529.000,367.000,407.000,34.000,388.000,463.000,17.000,121.000,495.000,62.000,312.000,66.000,23.000,310.175,408.246,14.855,11.387,2.291
0.000,508.000,600.000,128.000,63.000,222.000,23.000,264.000,539.000,26.000,237.000,391.000,14.000,409.000,343.000,28.000,434.853,246.471,12.608,10.393,-4.820
0.000,416.000,600.000,194.000,203.000,187.000,37.000,228.000,420.000,56.000,112.000,69.000,49.000,155.000,294.000,46.000,362.542,345.938,14.167,12.615,-3.385
0.000,337.000,600.000,378.000,443.000,154.000,42.000,457.000,521.000,12.000,302.000,250.000,67.000,303.000,456.000,52.000,408.409,329.242,15.314,10.310,1.032
0.000,314.000,600.000,177.000,409.000,374.000,65.000,55.000,65.000,25.000,403.000,373.000,32.000,431.000,69.000,21.000,420.600,173.689,15.472,9.464,-1.001
0.000,15.000,600.000,594.000,333.000,328.000,66.000,202.000,438.000,46.000,465.000,96.000,45.000,256.000,147.000,47.000,349.545,445.497,13.131,12.683,4.231
0.000,255.000,600.000,154.000,78.000,227.000,27.000,401.000,302.000,49.000,164.000,81.000,32.000,461.000,219.000,40.000,399.502,187.798,15.609,7.444,-1.131
0.000,27.000,600.000,55.000,138.000,580.000,18.000,393.000,436.000,12.000,339.000,346.000,63.000,490.000,537.000,32.000,393.051,52.298,16.581,4.114,1.180
0.000,531.000,600.000,174.000,364.000,331.000,17.000,449.000,204.000,70.000,92.000,442.000,28.000,532.000,481.000,52.000,408.840,273.289,14.719,12.391,-3.304
0.000,373.000,600.000,525.000,57.000,198.000,18.000,238.000,66.000,27.000,168.000,493.000,47.000,269.000,212.000,31.000,359.946,363.793,15.764,12.637,0.707
