0.000,41.000,600.000,467.000,99.000,114.000,55.000,298.000,174.000,48.000,515.000,419.000,34.000,496.000,108.000,21.000,313.954,313.765,43029.710,28727.004,33511.308
0.000,467.000,600.000,265.000,379.000,168.000,71.000,330.000,406.000,24.000,309.000,486.000,71.000,478.000,407.000,0.000,302.115,333.543,41405.208,10948.719,-19928.895
0.000,337.000,600.000,310.000,171.000,256.000,60.000,60.000,270.000,45.000,145.000,494.000,67.000,302.000,509.000,63.000,307.692,333.688,41731.168,5868.709,-12616.953
0.000,594.000,600.000,193.000,455.000,384.000,32.000,143.000,554.000,41.000,200.000,60.000,0.000,221.000,107.000,0.000,294.402,204.501,40698.216,26577.910,-31979.009
0.000,95.000,600.000,286.000,307.000,286.000,72.000,163.000,513.000,15.000,314.000,136.000,35.000,585.000,564.000,0.000,316.214,211.008,45057.739,5350.698,12017.033
0.000,446.000,600.000,20.000,415.000,307.000,33.000,42.000,149.000,14.000,334.000,273.000,38.000,500.000,395.000,38.000,306.933,227.532,41258.774,28595.595,-33652.115
0.000,407.000,600.000,195.000,162.000,504.000,39.000,77.000,158.000,25.000,113.000,138.000,45.000,102.000,574.000,13.000,297.844,311.870,41202.691,10890.685,-20128.636
0.000,495.000,600.000,421.000,508.000,412.000,48.000,281.000,351.000,21.000,73.000,376.000,69.000,462.000,432.000,0.000,299.937,491.358,39327.399,3281.640,-3233.767
0.000,2.000,600.000,494.000,118.000,251.000,51.000,244.000,344.000,0.000,578.000,24.000,0.000,31.000,501.000,0.000,303.836,271.870,45977.512,27641.553,34807.566
0.000,352.000,600.000,26.000,376.000,455.000,29.000,107.000,531.000,0.000,478.000,546.000,0.000,345.000,342.000,0.000,291.705,188.183,43622.104,12986.245,-22833.843
0.000,76.000,600.000,290.000,314.000,244.000,63.000,95.000,235.000,0.000,152.000,475.000,0.000,1.000,0.000,0.000,303.809,146.396,45195.765,4053.137,11938.254
0.000,423.000,600.000,405.000,510.000,260.000,67.000,117.000,155.000,56.000,169.000,386.000,0.000,124.000,93.000,0.000,289.530,345.812,39338.136,3924.974,-10191.137
0.000,209.000,600.000,106.000,195.000,262.000,53.000,262.000,369.000,23.000,228.000,15.000,0.000,584.000,168.000,0.000,306.624,80.457,42571.339,2983.472,-8127.534
0.000,83.000,600.000,114.000,117.000,323.000,0.000,102.000,564.000,0.000,458.000,585.000,0.000,278.000,245.000,0.000,302.106,78.606,45844.763,1152.719,2456.774
0.000,227.000,600.000,221.000,457.000,503.000,50.000,451.000,506.000,61.000,198.000,221.000,46.000,467.000,225.000,46.000,305.508,220.834,42348.146,2869.285,510.411
0.000,305.000,600.000,350.000,204.000,206.000,39.000,403.000,162.000,57.000,261.000,426.000,72.000,443.000,127.000,39.000,307.010,320.733,40862.113,3113.379,-5204.031
0.000,141.000,600.000,351.000,200.000,91.000,40.000,293.000,190.000,14.000,362.000,160.000,73.000,461.000,6.000,0.000,315.415,318.029,39645.912,8738.761,14975.417
0.000,375.000,600.000,376.000,102.000,434.000,25.000,183.000,41.000,0.000,496.000,361.000,0.000,371.000,21.000,0.000,290.464,380.602,42122.408,1874.047,-519.151
0.000,272.000,600.000,215.000,6.000,511.000,0.000,195.000,254.000,0.000,237.000,107.000,0.000,157.000,283.000,0.000,295.426,188.955,43850.614,1932.860,-5536.929
0.000,494.000,600.000,323.000,27.000,340.000,0.000,521.000,203.000,0.000,3.000,291.000,0.000,577.000,29.000,0.000,290.053,402.356,39703.688,8897.920,-17638.244
0.000,69.000,600.000,223.000,376.000,281.000,35.000,327.000,128.000,0.000,412.000,555.000,0.000,464.000,90.000,0.000,314.205,118.453,46315.013,3337.126,10019.438
0.000,312.000,600.000,415.000,129.000,85.000,12.000,155.000,192.000,14.000,268.000,538.000,58.000,184.000,362.000,53.000,302.005,415.088,41284.446,5996.517,12878.676
0.000,386.000,600.000,96.000,479.000,309.000,73.000,338.000,529.000,20.000,234.000,583.000,15.000,298.000,551.000,0.000,303.200,206.351,41156.867,13059.355,-21164.640
0.000,146.000,600.000,81.000,296.000,563.000,16.000,385.000,395.000,12.000,434.000,185.000,0.000,371.000,462.000,0.000,303.521,120.791,45904.686,3130.325,-8909.359
0.000,430.000,600.000,278.000,283.000,253.000,30.000,37.000,277.000,22.000,79.000,489.000,0.000,416.000,186.000,0.000,297.168,369.598,41477.106,6306.477,-15218.644
0.000,464.000,600.000,480.000,401.000,150.000,32.000,445.000,508.000,61.000,511.000,70.000,26.000,182.000,408.000,0.000,285.500,472.250,39668.137,6609.041,-12047.802
0.000,207.000,600.000,204.000,311.000,430.000,18.000,486.000,250.000,16.000,90.000,266.000,23.000,144.000,239.000,71.000,300.466,187.857,42434.140,2110.763,-2286.899
0.000,499.000,600.000,518.000,404.000,143.000,60.000,533.000,190.000,62.000,394.000,253.000,21.000,100.000,403.000,45.000,291.723,512.865,38977.973,3510.921,-3876.499
0.000,525.000,600.000,577.000,144.000,425.000,28.000,284.000,338.000,13.000,116.000,551.000,0.000,312.000,445.000,0.000,289.117,540.792,39977.257,4152.003,-5820.713
0.000,201.000,600.000,228.000,125.000,516.000,56.000,526.000,507.000,44.000,541.000,216.000,13.000,86.000,235.000,0.000,297.941,197.516,46470.413,2099.583,4218.109
0.000,506.000,600.000,523.000,540.000,277.000,0.000,47.000,415.000,0.000,321.000,259.000,0.000,378.000,77.000,0.000,285.994,508.425,39108.467,3896.029,2074.262
0.000,174.000,600.000,47.000,208.000,455.000,62.000,86.000,168.000,65.000,478.000,448.000,69.000,444.000,126.000,14.000,309.901,90.793,43269.698,3365.808,-10082.266
0.000,318.000,600.000,274.000,170.000,86.000,29.000,113.000,84.000,37.000,368.000,143.000,0.000,201.000,344.000,0.000,298.959,313.976,42135.048,1850.483,-2813.154
0.000,530.000,600.000,474.000,89.000,439.000,59.000,372.000,497.000,67.000,451.000,196.000,51.000,69.000,295.000,0.000,291.541,459.715,39762.933,5747.760,-11382.267
0.000,313.000,600.000,462.000,249.000,20.000,0.000,494.000,313.000,0.000,496.000,471.000,0.000,0.000,163.000,0.000,289.679,434.506,42980.215,4262.357,9474.368
